id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,element,name,team_id,opponent_team_id,team,opponent_team
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,279,Christoffer Nyman,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,279,Christoffer Nyman,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,279,Christoffer Nyman,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,279,Christoffer Nyman,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,279,Christoffer Nyman,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,279,Christoffer Nyman,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,279,Christoffer Nyman,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,279,Christoffer Nyman,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,279,Christoffer Nyman,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,279,Christoffer Nyman,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,280,Lucas Lima,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,280,Lucas Lima,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,280,Lucas Lima,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,280,Lucas Lima,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,280,Lucas Lima,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,280,Lucas Lima,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,280,Lucas Lima,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,280,Lucas Lima,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,280,Lucas Lima,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,280,Lucas Lima,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,280,Lucas Lima,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,280,Lucas Lima,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,280,Lucas Lima,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,280,Lucas Lima,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,280,Lucas Lima,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,280,Lucas Lima,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,280,Lucas Lima,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,280,Lucas Lima,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,280,Lucas Lima,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,280,Lucas Lima,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,280,Lucas Lima,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,280,Lucas Lima,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,280,Lucas Lima,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,280,Lucas Lima,9,6,IFK Norrköping,BK Häcken
52,2270080,10,,2,,7,False,0,False,2022-05-08T15:30:00Z,Omgång 7,True,281,Ricardo Friedrich,10,2,Kalmar FF,Hammarby
61,2270084,6,,10,,8,False,0,False,2022-05-15T13:00:00Z,Omgång 8,False,281,Ricardo Friedrich,10,6,Kalmar FF,BK Häcken
70,2270096,10,,7,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,281,Ricardo Friedrich,10,7,Kalmar FF,Djurgården
77,2270107,14,,10,,10,False,0,False,2022-05-28T13:00:00Z,Omgång 10,False,281,Ricardo Friedrich,10,14,Kalmar FF,Mjällby AIF
88,2270112,10,,18,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,281,Ricardo Friedrich,10,18,Kalmar FF,IFK Värnamo
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,False,281,Ricardo Friedrich,10,19,Kalmar FF,Helsingborgs IF
104,2270129,10,,3,,13,False,0,False,2022-07-10T15:30:00Z,Omgång 13,True,281,Ricardo Friedrich,10,3,Kalmar FF,IK Sirius
107,2270132,12,,10,,14,False,0,False,2022-07-17T13:00:00Z,Omgång 14,False,281,Ricardo Friedrich,10,12,Kalmar FF,AIK
119,2270144,10,,5,,15,False,0,False,2022-07-24T15:30:00Z,Omgång 15,True,281,Ricardo Friedrich,10,5,Kalmar FF,IF Elfsborg
123,2270149,16,,10,,16,False,0,False,2022-07-30T13:00:00Z,Omgång 16,False,281,Ricardo Friedrich,10,16,Kalmar FF,Degerfors IF
134,2270161,10,,12,,17,False,0,False,2022-08-07T13:00:00Z,Omgång 17,True,281,Ricardo Friedrich,10,12,Kalmar FF,AIK
140,2270167,7,,10,,18,False,0,False,2022-08-14T13:00:00Z,Omgång 18,False,281,Ricardo Friedrich,10,7,Kalmar FF,Djurgården
150,2270176,10,,4,,19,False,0,False,2022-08-22T17:00:00Z,Omgång 19,True,281,Ricardo Friedrich,10,4,Kalmar FF,IFK Göteborg
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,False,281,Ricardo Friedrich,10,1,Kalmar FF,Malmö FF
167,2270194,10,,13,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,True,281,Ricardo Friedrich,10,13,Kalmar FF,Varbergs BoIS
174,2270200,10,,6,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,281,Ricardo Friedrich,10,6,Kalmar FF,BK Häcken
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,281,Ricardo Friedrich,10,9,Kalmar FF,IFK Norrköping
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,281,Ricardo Friedrich,10,19,Kalmar FF,Helsingborgs IF
198,2270224,5,,10,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,281,Ricardo Friedrich,10,5,Kalmar FF,IF Elfsborg
206,2270233,18,,10,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,281,Ricardo Friedrich,10,18,Kalmar FF,IFK Värnamo
214,2270240,10,,14,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,281,Ricardo Friedrich,10,14,Kalmar FF,Mjällby AIF
223,2270250,3,,10,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,281,Ricardo Friedrich,10,3,Kalmar FF,IK Sirius
227,2270253,2,,10,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,281,Ricardo Friedrich,10,2,Kalmar FF,Hammarby
239,2270266,10,,17,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,281,Ricardo Friedrich,10,17,Kalmar FF,GIF Sundsvall
52,2270080,10,,2,,7,False,0,False,2022-05-08T15:30:00Z,Omgång 7,True,282,Jakob Kindberg,10,2,Kalmar FF,Hammarby
61,2270084,6,,10,,8,False,0,False,2022-05-15T13:00:00Z,Omgång 8,False,282,Jakob Kindberg,10,6,Kalmar FF,BK Häcken
70,2270096,10,,7,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,282,Jakob Kindberg,10,7,Kalmar FF,Djurgården
77,2270107,14,,10,,10,False,0,False,2022-05-28T13:00:00Z,Omgång 10,False,282,Jakob Kindberg,10,14,Kalmar FF,Mjällby AIF
88,2270112,10,,18,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,282,Jakob Kindberg,10,18,Kalmar FF,IFK Värnamo
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,False,282,Jakob Kindberg,10,19,Kalmar FF,Helsingborgs IF
104,2270129,10,,3,,13,False,0,False,2022-07-10T15:30:00Z,Omgång 13,True,282,Jakob Kindberg,10,3,Kalmar FF,IK Sirius
107,2270132,12,,10,,14,False,0,False,2022-07-17T13:00:00Z,Omgång 14,False,282,Jakob Kindberg,10,12,Kalmar FF,AIK
119,2270144,10,,5,,15,False,0,False,2022-07-24T15:30:00Z,Omgång 15,True,282,Jakob Kindberg,10,5,Kalmar FF,IF Elfsborg
123,2270149,16,,10,,16,False,0,False,2022-07-30T13:00:00Z,Omgång 16,False,282,Jakob Kindberg,10,16,Kalmar FF,Degerfors IF
134,2270161,10,,12,,17,False,0,False,2022-08-07T13:00:00Z,Omgång 17,True,282,Jakob Kindberg,10,12,Kalmar FF,AIK
140,2270167,7,,10,,18,False,0,False,2022-08-14T13:00:00Z,Omgång 18,False,282,Jakob Kindberg,10,7,Kalmar FF,Djurgården
150,2270176,10,,4,,19,False,0,False,2022-08-22T17:00:00Z,Omgång 19,True,282,Jakob Kindberg,10,4,Kalmar FF,IFK Göteborg
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,False,282,Jakob Kindberg,10,1,Kalmar FF,Malmö FF
167,2270194,10,,13,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,True,282,Jakob Kindberg,10,13,Kalmar FF,Varbergs BoIS
174,2270200,10,,6,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,282,Jakob Kindberg,10,6,Kalmar FF,BK Häcken
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,282,Jakob Kindberg,10,9,Kalmar FF,IFK Norrköping
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,282,Jakob Kindberg,10,19,Kalmar FF,Helsingborgs IF
198,2270224,5,,10,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,282,Jakob Kindberg,10,5,Kalmar FF,IF Elfsborg
206,2270233,18,,10,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,282,Jakob Kindberg,10,18,Kalmar FF,IFK Värnamo
214,2270240,10,,14,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,282,Jakob Kindberg,10,14,Kalmar FF,Mjällby AIF
223,2270250,3,,10,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,282,Jakob Kindberg,10,3,Kalmar FF,IK Sirius
227,2270253,2,,10,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,282,Jakob Kindberg,10,2,Kalmar FF,Hammarby
239,2270266,10,,17,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,282,Jakob Kindberg,10,17,Kalmar FF,GIF Sundsvall
52,2270080,10,,2,,7,False,0,False,2022-05-08T15:30:00Z,Omgång 7,True,283,Lars Sätra,10,2,Kalmar FF,Hammarby
61,2270084,6,,10,,8,False,0,False,2022-05-15T13:00:00Z,Omgång 8,False,283,Lars Sätra,10,6,Kalmar FF,BK Häcken
70,2270096,10,,7,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,283,Lars Sätra,10,7,Kalmar FF,Djurgården
77,2270107,14,,10,,10,False,0,False,2022-05-28T13:00:00Z,Omgång 10,False,283,Lars Sätra,10,14,Kalmar FF,Mjällby AIF
88,2270112,10,,18,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,283,Lars Sätra,10,18,Kalmar FF,IFK Värnamo
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,False,283,Lars Sätra,10,19,Kalmar FF,Helsingborgs IF
104,2270129,10,,3,,13,False,0,False,2022-07-10T15:30:00Z,Omgång 13,True,283,Lars Sätra,10,3,Kalmar FF,IK Sirius
107,2270132,12,,10,,14,False,0,False,2022-07-17T13:00:00Z,Omgång 14,False,283,Lars Sätra,10,12,Kalmar FF,AIK
119,2270144,10,,5,,15,False,0,False,2022-07-24T15:30:00Z,Omgång 15,True,283,Lars Sätra,10,5,Kalmar FF,IF Elfsborg
123,2270149,16,,10,,16,False,0,False,2022-07-30T13:00:00Z,Omgång 16,False,283,Lars Sätra,10,16,Kalmar FF,Degerfors IF
134,2270161,10,,12,,17,False,0,False,2022-08-07T13:00:00Z,Omgång 17,True,283,Lars Sätra,10,12,Kalmar FF,AIK
140,2270167,7,,10,,18,False,0,False,2022-08-14T13:00:00Z,Omgång 18,False,283,Lars Sätra,10,7,Kalmar FF,Djurgården
150,2270176,10,,4,,19,False,0,False,2022-08-22T17:00:00Z,Omgång 19,True,283,Lars Sätra,10,4,Kalmar FF,IFK Göteborg
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,False,283,Lars Sätra,10,1,Kalmar FF,Malmö FF
167,2270194,10,,13,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,True,283,Lars Sätra,10,13,Kalmar FF,Varbergs BoIS
174,2270200,10,,6,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,283,Lars Sätra,10,6,Kalmar FF,BK Häcken
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,283,Lars Sätra,10,9,Kalmar FF,IFK Norrköping
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,283,Lars Sätra,10,19,Kalmar FF,Helsingborgs IF
198,2270224,5,,10,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,283,Lars Sätra,10,5,Kalmar FF,IF Elfsborg
206,2270233,18,,10,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,283,Lars Sätra,10,18,Kalmar FF,IFK Värnamo
214,2270240,10,,14,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,283,Lars Sätra,10,14,Kalmar FF,Mjällby AIF
223,2270250,3,,10,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,283,Lars Sätra,10,3,Kalmar FF,IK Sirius
227,2270253,2,,10,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,283,Lars Sätra,10,2,Kalmar FF,Hammarby
239,2270266,10,,17,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,283,Lars Sätra,10,17,Kalmar FF,GIF Sundsvall
52,2270080,10,,2,,7,False,0,False,2022-05-08T15:30:00Z,Omgång 7,True,284,David Kristjan Olafsson,10,2,Kalmar FF,Hammarby
61,2270084,6,,10,,8,False,0,False,2022-05-15T13:00:00Z,Omgång 8,False,284,David Kristjan Olafsson,10,6,Kalmar FF,BK Häcken
70,2270096,10,,7,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,284,David Kristjan Olafsson,10,7,Kalmar FF,Djurgården
77,2270107,14,,10,,10,False,0,False,2022-05-28T13:00:00Z,Omgång 10,False,284,David Kristjan Olafsson,10,14,Kalmar FF,Mjällby AIF
88,2270112,10,,18,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,284,David Kristjan Olafsson,10,18,Kalmar FF,IFK Värnamo
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,False,284,David Kristjan Olafsson,10,19,Kalmar FF,Helsingborgs IF
104,2270129,10,,3,,13,False,0,False,2022-07-10T15:30:00Z,Omgång 13,True,284,David Kristjan Olafsson,10,3,Kalmar FF,IK Sirius
107,2270132,12,,10,,14,False,0,False,2022-07-17T13:00:00Z,Omgång 14,False,284,David Kristjan Olafsson,10,12,Kalmar FF,AIK
119,2270144,10,,5,,15,False,0,False,2022-07-24T15:30:00Z,Omgång 15,True,284,David Kristjan Olafsson,10,5,Kalmar FF,IF Elfsborg
123,2270149,16,,10,,16,False,0,False,2022-07-30T13:00:00Z,Omgång 16,False,284,David Kristjan Olafsson,10,16,Kalmar FF,Degerfors IF
134,2270161,10,,12,,17,False,0,False,2022-08-07T13:00:00Z,Omgång 17,True,284,David Kristjan Olafsson,10,12,Kalmar FF,AIK
140,2270167,7,,10,,18,False,0,False,2022-08-14T13:00:00Z,Omgång 18,False,284,David Kristjan Olafsson,10,7,Kalmar FF,Djurgården
150,2270176,10,,4,,19,False,0,False,2022-08-22T17:00:00Z,Omgång 19,True,284,David Kristjan Olafsson,10,4,Kalmar FF,IFK Göteborg
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,False,284,David Kristjan Olafsson,10,1,Kalmar FF,Malmö FF
167,2270194,10,,13,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,True,284,David Kristjan Olafsson,10,13,Kalmar FF,Varbergs BoIS
174,2270200,10,,6,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,284,David Kristjan Olafsson,10,6,Kalmar FF,BK Häcken
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,284,David Kristjan Olafsson,10,9,Kalmar FF,IFK Norrköping
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,284,David Kristjan Olafsson,10,19,Kalmar FF,Helsingborgs IF
198,2270224,5,,10,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,284,David Kristjan Olafsson,10,5,Kalmar FF,IF Elfsborg
206,2270233,18,,10,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,284,David Kristjan Olafsson,10,18,Kalmar FF,IFK Värnamo
214,2270240,10,,14,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,284,David Kristjan Olafsson,10,14,Kalmar FF,Mjällby AIF
223,2270250,3,,10,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,284,David Kristjan Olafsson,10,3,Kalmar FF,IK Sirius
227,2270253,2,,10,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,284,David Kristjan Olafsson,10,2,Kalmar FF,Hammarby
239,2270266,10,,17,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,284,David Kristjan Olafsson,10,17,Kalmar FF,GIF Sundsvall
52,2270080,10,,2,,7,False,0,False,2022-05-08T15:30:00Z,Omgång 7,True,285,Johan Stenmark,10,2,Kalmar FF,Hammarby
61,2270084,6,,10,,8,False,0,False,2022-05-15T13:00:00Z,Omgång 8,False,285,Johan Stenmark,10,6,Kalmar FF,BK Häcken
70,2270096,10,,7,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,285,Johan Stenmark,10,7,Kalmar FF,Djurgården
77,2270107,14,,10,,10,False,0,False,2022-05-28T13:00:00Z,Omgång 10,False,285,Johan Stenmark,10,14,Kalmar FF,Mjällby AIF
88,2270112,10,,18,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,285,Johan Stenmark,10,18,Kalmar FF,IFK Värnamo
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,False,285,Johan Stenmark,10,19,Kalmar FF,Helsingborgs IF
104,2270129,10,,3,,13,False,0,False,2022-07-10T15:30:00Z,Omgång 13,True,285,Johan Stenmark,10,3,Kalmar FF,IK Sirius
107,2270132,12,,10,,14,False,0,False,2022-07-17T13:00:00Z,Omgång 14,False,285,Johan Stenmark,10,12,Kalmar FF,AIK
119,2270144,10,,5,,15,False,0,False,2022-07-24T15:30:00Z,Omgång 15,True,285,Johan Stenmark,10,5,Kalmar FF,IF Elfsborg
123,2270149,16,,10,,16,False,0,False,2022-07-30T13:00:00Z,Omgång 16,False,285,Johan Stenmark,10,16,Kalmar FF,Degerfors IF
134,2270161,10,,12,,17,False,0,False,2022-08-07T13:00:00Z,Omgång 17,True,285,Johan Stenmark,10,12,Kalmar FF,AIK
140,2270167,7,,10,,18,False,0,False,2022-08-14T13:00:00Z,Omgång 18,False,285,Johan Stenmark,10,7,Kalmar FF,Djurgården
150,2270176,10,,4,,19,False,0,False,2022-08-22T17:00:00Z,Omgång 19,True,285,Johan Stenmark,10,4,Kalmar FF,IFK Göteborg
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,False,285,Johan Stenmark,10,1,Kalmar FF,Malmö FF
167,2270194,10,,13,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,True,285,Johan Stenmark,10,13,Kalmar FF,Varbergs BoIS
174,2270200,10,,6,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,285,Johan Stenmark,10,6,Kalmar FF,BK Häcken
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,285,Johan Stenmark,10,9,Kalmar FF,IFK Norrköping
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,285,Johan Stenmark,10,19,Kalmar FF,Helsingborgs IF
198,2270224,5,,10,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,285,Johan Stenmark,10,5,Kalmar FF,IF Elfsborg
206,2270233,18,,10,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,285,Johan Stenmark,10,18,Kalmar FF,IFK Värnamo
214,2270240,10,,14,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,285,Johan Stenmark,10,14,Kalmar FF,Mjällby AIF
223,2270250,3,,10,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,285,Johan Stenmark,10,3,Kalmar FF,IK Sirius
227,2270253,2,,10,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,285,Johan Stenmark,10,2,Kalmar FF,Hammarby
239,2270266,10,,17,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,285,Johan Stenmark,10,17,Kalmar FF,GIF Sundsvall
52,2270080,10,,2,,7,False,0,False,2022-05-08T15:30:00Z,Omgång 7,True,286,Axel Lindahl,10,2,Kalmar FF,Hammarby
61,2270084,6,,10,,8,False,0,False,2022-05-15T13:00:00Z,Omgång 8,False,286,Axel Lindahl,10,6,Kalmar FF,BK Häcken
70,2270096,10,,7,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,286,Axel Lindahl,10,7,Kalmar FF,Djurgården
77,2270107,14,,10,,10,False,0,False,2022-05-28T13:00:00Z,Omgång 10,False,286,Axel Lindahl,10,14,Kalmar FF,Mjällby AIF
88,2270112,10,,18,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,286,Axel Lindahl,10,18,Kalmar FF,IFK Värnamo
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,False,286,Axel Lindahl,10,19,Kalmar FF,Helsingborgs IF
104,2270129,10,,3,,13,False,0,False,2022-07-10T15:30:00Z,Omgång 13,True,286,Axel Lindahl,10,3,Kalmar FF,IK Sirius
107,2270132,12,,10,,14,False,0,False,2022-07-17T13:00:00Z,Omgång 14,False,286,Axel Lindahl,10,12,Kalmar FF,AIK
119,2270144,10,,5,,15,False,0,False,2022-07-24T15:30:00Z,Omgång 15,True,286,Axel Lindahl,10,5,Kalmar FF,IF Elfsborg
123,2270149,16,,10,,16,False,0,False,2022-07-30T13:00:00Z,Omgång 16,False,286,Axel Lindahl,10,16,Kalmar FF,Degerfors IF
134,2270161,10,,12,,17,False,0,False,2022-08-07T13:00:00Z,Omgång 17,True,286,Axel Lindahl,10,12,Kalmar FF,AIK
140,2270167,7,,10,,18,False,0,False,2022-08-14T13:00:00Z,Omgång 18,False,286,Axel Lindahl,10,7,Kalmar FF,Djurgården
150,2270176,10,,4,,19,False,0,False,2022-08-22T17:00:00Z,Omgång 19,True,286,Axel Lindahl,10,4,Kalmar FF,IFK Göteborg
159,2270186,1,,10,,20,False,0,False,2022-08-28T15:30:00Z,Omgång 20,False,286,Axel Lindahl,10,1,Kalmar FF,Malmö FF
167,2270194,10,,13,,21,False,0,False,2022-09-05T17:00:00Z,Omgång 21,True,286,Axel Lindahl,10,13,Kalmar FF,Varbergs BoIS
174,2270200,10,,6,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,True,286,Axel Lindahl,10,6,Kalmar FF,BK Häcken
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,False,286,Axel Lindahl,10,9,Kalmar FF,IFK Norrköping
190,2270216,10,,19,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,True,286,Axel Lindahl,10,19,Kalmar FF,Helsingborgs IF
198,2270224,5,,10,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,False,286,Axel Lindahl,10,5,Kalmar FF,IF Elfsborg
206,2270233,18,,10,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,286,Axel Lindahl,10,18,Kalmar FF,IFK Värnamo
214,2270240,10,,14,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,286,Axel Lindahl,10,14,Kalmar FF,Mjällby AIF
223,2270250,3,,10,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,286,Axel Lindahl,10,3,Kalmar FF,IK Sirius
227,2270253,2,,10,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,False,286,Axel Lindahl,10,2,Kalmar FF,Hammarby
239,2270266,10,,17,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,True,286,Axel Lindahl,10,17,Kalmar FF,GIF Sundsvall
52,2270080,10,,2,,7,False,0,False,2022-05-08T15:30:00Z,Omgång 7,True,287,Elias Olsson,10,2,Kalmar FF,Hammarby
61,2270084,6,,10,,8,False,0,False,2022-05-15T13:00:00Z,Omgång 8,False,287,Elias Olsson,10,6,Kalmar FF,BK Häcken
70,2270096,10,,7,,9,False,0,False,2022-05-22T15:30:00Z,Omgång 9,True,287,Elias Olsson,10,7,Kalmar FF,Djurgården
77,2270107,14,,10,,10,False,0,False,2022-05-28T13:00:00Z,Omgång 10,False,287,Elias Olsson,10,14,Kalmar FF,Mjällby AIF
88,2270112,10,,18,,11,False,0,False,2022-06-27T17:00:00Z,Omgång 11,True,287,Elias Olsson,10,18,Kalmar FF,IFK Värnamo
95,2270119,19,,10,,12,False,0,False,2022-07-02T15:30:00Z,Omgång 12,False,287,Elias Olsson,10,19,Kalmar FF,Helsingborgs IF
