,round,player_name,team_name,opponent_team_name,was_home,total_points
11,12,Enoch Kofi Adu,Mjällby AIF,Malmö FF,True,1
12,13,Enoch Kofi Adu,Mjällby AIF,Kalmar FF,False,2
13,14,Enoch Kofi Adu,Mjällby AIF,Örebro SK,False,-2
14,15,Enoch Kofi Adu,Mjällby AIF,Djurgården,True,0
15,16,Enoch Kofi Adu,Mjällby AIF,Djurgården,False,0
0,1,Ludwig Carlius,Mjällby AIF,Varbergs BoIS,True,0
1,2,Ludwig Carlius,Mjällby AIF,Hammarby,False,0
2,3,Ludwig Carlius,Mjällby AIF,IF Elfsborg,False,0
3,4,Ludwig Carlius,Mjällby AIF,Degerfors IF,True,0
4,5,Ludwig Carlius,Mjällby AIF,Östersunds FK,True,0
5,6,Ludwig Carlius,Mjällby AIF,Halmstads BK,False,0
6,7,Ludwig Carlius,Mjällby AIF,BK Häcken,True,0
7,8,Ludwig Carlius,Mjällby AIF,AIK,False,0
8,9,Ludwig Carlius,Mjällby AIF,IK Sirius,False,0
9,10,Ludwig Carlius,Mjällby AIF,IFK Norrköping,True,0
10,11,Ludwig Carlius,Mjällby AIF,IFK Göteborg,False,0
11,12,Ludwig Carlius,Mjällby AIF,Malmö FF,True,0
12,13,Ludwig Carlius,Mjällby AIF,Kalmar FF,False,0
13,14,Ludwig Carlius,Mjällby AIF,Örebro SK,False,0
14,15,Ludwig Carlius,Mjällby AIF,Djurgården,True,0
15,16,Ludwig Carlius,Mjällby AIF,Djurgården,False,0
0,1,Herman Johansson,Mjällby AIF,Varbergs BoIS,True,0
1,2,Herman Johansson,Mjällby AIF,Hammarby,False,0
2,3,Herman Johansson,Mjällby AIF,IF Elfsborg,False,0
3,4,Herman Johansson,Mjällby AIF,Degerfors IF,True,0
4,5,Herman Johansson,Mjällby AIF,Östersunds FK,True,0
5,6,Herman Johansson,Mjällby AIF,Halmstads BK,False,0
6,7,Herman Johansson,Mjällby AIF,BK Häcken,True,0
7,8,Herman Johansson,Mjällby AIF,AIK,False,0
8,9,Herman Johansson,Mjällby AIF,IK Sirius,False,0
9,10,Herman Johansson,Mjällby AIF,IFK Norrköping,True,0
10,11,Herman Johansson,Mjällby AIF,IFK Göteborg,False,0
11,12,Herman Johansson,Mjällby AIF,Malmö FF,True,0
12,13,Herman Johansson,Mjällby AIF,Kalmar FF,False,1
13,14,Herman Johansson,Mjällby AIF,Örebro SK,False,1
14,15,Herman Johansson,Mjällby AIF,Djurgården,True,1
15,16,Herman Johansson,Mjällby AIF,Djurgården,False,0
0,1,Jacob Bergström,Mjällby AIF,Varbergs BoIS,True,2
1,2,Jacob Bergström,Mjällby AIF,Hammarby,False,2
2,3,Jacob Bergström,Mjällby AIF,IF Elfsborg,False,3
3,4,Jacob Bergström,Mjällby AIF,Degerfors IF,True,8
4,5,Jacob Bergström,Mjällby AIF,Östersunds FK,True,8
5,6,Jacob Bergström,Mjällby AIF,Halmstads BK,False,7
6,7,Jacob Bergström,Mjällby AIF,BK Häcken,True,3
7,8,Jacob Bergström,Mjällby AIF,AIK,False,3
8,9,Jacob Bergström,Mjällby AIF,IK Sirius,False,5
9,10,Jacob Bergström,Mjällby AIF,IFK Norrköping,True,2
10,11,Jacob Bergström,Mjällby AIF,IFK Göteborg,False,2
11,12,Jacob Bergström,Mjällby AIF,Malmö FF,True,0
12,13,Jacob Bergström,Mjällby AIF,Kalmar FF,False,2
13,14,Jacob Bergström,Mjällby AIF,Örebro SK,False,5
14,15,Jacob Bergström,Mjällby AIF,Djurgården,True,2
15,16,Jacob Bergström,Mjällby AIF,Djurgården,False,0
0,1,Mamudu Moro,Mjällby AIF,Varbergs BoIS,True,0
1,2,Mamudu Moro,Mjällby AIF,Hammarby,False,1
2,3,Mamudu Moro,Mjällby AIF,IF Elfsborg,False,1
3,4,Mamudu Moro,Mjällby AIF,Degerfors IF,True,0
4,5,Mamudu Moro,Mjällby AIF,Östersunds FK,True,1
5,6,Mamudu Moro,Mjällby AIF,Halmstads BK,False,1
6,7,Mamudu Moro,Mjällby AIF,BK Häcken,True,2
7,8,Mamudu Moro,Mjällby AIF,AIK,False,11
8,9,Mamudu Moro,Mjällby AIF,IK Sirius,False,0
9,10,Mamudu Moro,Mjällby AIF,IFK Norrköping,True,2
10,11,Mamudu Moro,Mjällby AIF,IFK Göteborg,False,1
11,12,Mamudu Moro,Mjällby AIF,Malmö FF,True,0
12,13,Mamudu Moro,Mjällby AIF,Kalmar FF,False,1
13,14,Mamudu Moro,Mjällby AIF,Örebro SK,False,6
14,15,Mamudu Moro,Mjällby AIF,Djurgården,True,1
15,16,Mamudu Moro,Mjällby AIF,Djurgården,False,0
0,1,Taylor Silverholt,Mjällby AIF,Varbergs BoIS,True,0
1,2,Taylor Silverholt,Mjällby AIF,Hammarby,False,1
2,3,Taylor Silverholt,Mjällby AIF,IF Elfsborg,False,1
3,4,Taylor Silverholt,Mjällby AIF,Degerfors IF,True,1
4,5,Taylor Silverholt,Mjällby AIF,Östersunds FK,True,0
5,6,Taylor Silverholt,Mjällby AIF,Halmstads BK,False,0
6,7,Taylor Silverholt,Mjällby AIF,BK Häcken,True,0
7,8,Taylor Silverholt,Mjällby AIF,AIK,False,0
8,9,Taylor Silverholt,Mjällby AIF,IK Sirius,False,0
9,10,Taylor Silverholt,Mjällby AIF,IFK Norrköping,True,0
10,11,Taylor Silverholt,Mjällby AIF,IFK Göteborg,False,0
11,12,Taylor Silverholt,Mjällby AIF,Malmö FF,True,0
12,13,Taylor Silverholt,Mjällby AIF,Kalmar FF,False,0
13,14,Taylor Silverholt,Mjällby AIF,Örebro SK,False,0
14,15,Taylor Silverholt,Mjällby AIF,Djurgården,True,0
15,16,Taylor Silverholt,Mjällby AIF,Djurgården,False,0
0,1,Neftali Manzambi,Mjällby AIF,Varbergs BoIS,True,1
1,2,Neftali Manzambi,Mjällby AIF,Hammarby,False,0
2,3,Neftali Manzambi,Mjällby AIF,IF Elfsborg,False,1
3,4,Neftali Manzambi,Mjällby AIF,Degerfors IF,True,0
4,5,Neftali Manzambi,Mjällby AIF,Östersunds FK,True,0
5,6,Neftali Manzambi,Mjällby AIF,Halmstads BK,False,1
6,7,Neftali Manzambi,Mjällby AIF,BK Häcken,True,1
7,8,Neftali Manzambi,Mjällby AIF,AIK,False,0
8,9,Neftali Manzambi,Mjällby AIF,IK Sirius,False,0
9,10,Neftali Manzambi,Mjällby AIF,IFK Norrköping,True,0
10,11,Neftali Manzambi,Mjällby AIF,IFK Göteborg,False,0
11,12,Neftali Manzambi,Mjällby AIF,Malmö FF,True,0
12,13,Neftali Manzambi,Mjällby AIF,Kalmar FF,False,0
13,14,Neftali Manzambi,Mjällby AIF,Örebro SK,False,0
14,15,Neftali Manzambi,Mjällby AIF,Djurgården,True,0
15,16,Neftali Manzambi,Mjällby AIF,Djurgården,False,0
0,1,Mark Tokich,Mjällby AIF,Varbergs BoIS,True,0
1,2,Mark Tokich,Mjällby AIF,Hammarby,False,0
2,3,Mark Tokich,Mjällby AIF,IF Elfsborg,False,0
3,4,Mark Tokich,Mjällby AIF,Degerfors IF,True,0
4,5,Mark Tokich,Mjällby AIF,Östersunds FK,True,0
5,6,Mark Tokich,Mjällby AIF,Halmstads BK,False,0
6,7,Mark Tokich,Mjällby AIF,BK Häcken,True,0
7,8,Mark Tokich,Mjällby AIF,AIK,False,0
8,9,Mark Tokich,Mjällby AIF,IK Sirius,False,0
9,10,Mark Tokich,Mjällby AIF,IFK Norrköping,True,0
10,11,Mark Tokich,Mjällby AIF,IFK Göteborg,False,0
11,12,Mark Tokich,Mjällby AIF,Malmö FF,True,0
12,13,Mark Tokich,Mjällby AIF,Kalmar FF,False,0
13,14,Mark Tokich,Mjällby AIF,Örebro SK,False,0
14,15,Mark Tokich,Mjällby AIF,Djurgården,True,0
15,16,Mark Tokich,Mjällby AIF,Djurgården,False,0
0,1,Malkolm Nilsson Säfqvist,Halmstads BK,BK Häcken,True,7
1,2,Malkolm Nilsson Säfqvist,Halmstads BK,IK Sirius,False,3
2,3,Malkolm Nilsson Säfqvist,Halmstads BK,IFK Norrköping,False,4
3,4,Malkolm Nilsson Säfqvist,Halmstads BK,IFK Göteborg,True,7
4,5,Malkolm Nilsson Säfqvist,Halmstads BK,Örebro SK,False,5
5,6,Malkolm Nilsson Säfqvist,Halmstads BK,Mjällby AIF,True,10
6,7,Malkolm Nilsson Säfqvist,Halmstads BK,IF Elfsborg,False,3
7,8,Malkolm Nilsson Säfqvist,Halmstads BK,Degerfors IF,True,7
8,9,Malkolm Nilsson Säfqvist,Halmstads BK,Hammarby,False,5
9,10,Malkolm Nilsson Säfqvist,Halmstads BK,Djurgården,True,8
10,11,Malkolm Nilsson Säfqvist,Halmstads BK,Varbergs BoIS,True,3
11,12,Malkolm Nilsson Säfqvist,Halmstads BK,Östersunds FK,False,8
12,13,Malkolm Nilsson Säfqvist,Halmstads BK,AIK,False,2
13,14,Malkolm Nilsson Säfqvist,Halmstads BK,Malmö FF,True,8
14,15,Malkolm Nilsson Säfqvist,Halmstads BK,Kalmar FF,False,4
15,16,Malkolm Nilsson Säfqvist,Halmstads BK,IFK Norrköping,True,4
0,1,Malte Påhlsson,Halmstads BK,BK Häcken,True,0
1,2,Malte Påhlsson,Halmstads BK,IK Sirius,False,0
2,3,Malte Påhlsson,Halmstads BK,IFK Norrköping,False,0
3,4,Malte Påhlsson,Halmstads BK,IFK Göteborg,True,0
4,5,Malte Påhlsson,Halmstads BK,Örebro SK,False,0
5,6,Malte Påhlsson,Halmstads BK,Mjällby AIF,True,0
6,7,Malte Påhlsson,Halmstads BK,IF Elfsborg,False,0
7,8,Malte Påhlsson,Halmstads BK,Degerfors IF,True,0
8,9,Malte Påhlsson,Halmstads BK,Hammarby,False,0
9,10,Malte Påhlsson,Halmstads BK,Djurgården,True,0
10,11,Malte Påhlsson,Halmstads BK,Varbergs BoIS,True,0
11,12,Malte Påhlsson,Halmstads BK,Östersunds FK,False,0
12,13,Malte Påhlsson,Halmstads BK,AIK,False,0
13,14,Malte Påhlsson,Halmstads BK,Malmö FF,True,0
14,15,Malte Påhlsson,Halmstads BK,Kalmar FF,False,0
15,16,Malte Påhlsson,Halmstads BK,IFK Norrköping,True,0
0,1,Alexander Berntsson,Halmstads BK,BK Häcken,True,0
1,2,Alexander Berntsson,Halmstads BK,IK Sirius,False,0
2,3,Alexander Berntsson,Halmstads BK,IFK Norrköping,False,1
3,4,Alexander Berntsson,Halmstads BK,IFK Göteborg,True,1
4,5,Alexander Berntsson,Halmstads BK,Örebro SK,False,0
5,6,Alexander Berntsson,Halmstads BK,Mjällby AIF,True,0
6,7,Alexander Berntsson,Halmstads BK,IF Elfsborg,False,0
7,8,Alexander Berntsson,Halmstads BK,Degerfors IF,True,0
8,9,Alexander Berntsson,Halmstads BK,Hammarby,False,0
9,10,Alexander Berntsson,Halmstads BK,Djurgården,True,0
10,11,Alexander Berntsson,Halmstads BK,Varbergs BoIS,True,0
11,12,Alexander Berntsson,Halmstads BK,Östersunds FK,False,8
12,13,Alexander Berntsson,Halmstads BK,AIK,False,1
13,14,Alexander Berntsson,Halmstads BK,Malmö FF,True,0
14,15,Alexander Berntsson,Halmstads BK,Kalmar FF,False,3
15,16,Alexander Berntsson,Halmstads BK,IFK Norrköping,True,0
0,1,Andreas Bengtsson,Halmstads BK,BK Häcken,True,7
1,2,Andreas Bengtsson,Halmstads BK,IK Sirius,False,3
2,3,Andreas Bengtsson,Halmstads BK,IFK Norrköping,False,2
3,4,Andreas Bengtsson,Halmstads BK,IFK Göteborg,True,3
4,5,Andreas Bengtsson,Halmstads BK,Örebro SK,False,2
5,6,Andreas Bengtsson,Halmstads BK,Mjällby AIF,True,3
6,7,Andreas Bengtsson,Halmstads BK,IF Elfsborg,False,2
7,8,Andreas Bengtsson,Halmstads BK,Degerfors IF,True,6
8,9,Andreas Bengtsson,Halmstads BK,Hammarby,False,3
9,10,Andreas Bengtsson,Halmstads BK,Djurgården,True,6
10,11,Andreas Bengtsson,Halmstads BK,Varbergs BoIS,True,2
11,12,Andreas Bengtsson,Halmstads BK,Östersunds FK,False,6
12,13,Andreas Bengtsson,Halmstads BK,AIK,False,2
13,14,Andreas Bengtsson,Halmstads BK,Malmö FF,True,7
14,15,Andreas Bengtsson,Halmstads BK,Kalmar FF,False,2
15,16,Andreas Bengtsson,Halmstads BK,IFK Norrköping,True,2
0,1,Andreas Johansson,Halmstads BK,BK Häcken,True,8
1,2,Andreas Johansson,Halmstads BK,IK Sirius,False,3
2,3,Andreas Johansson,Halmstads BK,IFK Norrköping,False,3
3,4,Andreas Johansson,Halmstads BK,IFK Göteborg,True,4
4,5,Andreas Johansson,Halmstads BK,Örebro SK,False,3
5,6,Andreas Johansson,Halmstads BK,Mjällby AIF,True,3
6,7,Andreas Johansson,Halmstads BK,IF Elfsborg,False,2
7,8,Andreas Johansson,Halmstads BK,Degerfors IF,True,7
8,9,Andreas Johansson,Halmstads BK,Hammarby,False,3
9,10,Andreas Johansson,Halmstads BK,Djurgården,True,7
10,11,Andreas Johansson,Halmstads BK,Varbergs BoIS,True,2
11,12,Andreas Johansson,Halmstads BK,Östersunds FK,False,8
12,13,Andreas Johansson,Halmstads BK,AIK,False,3
13,14,Andreas Johansson,Halmstads BK,Malmö FF,True,6
14,15,Andreas Johansson,Halmstads BK,Kalmar FF,False,3
15,16,Andreas Johansson,Halmstads BK,IFK Norrköping,True,4
0,1,Edvin Kurtulus,Halmstads BK,BK Häcken,True,7
1,2,Edvin Kurtulus,Halmstads BK,IK Sirius,False,3
2,3,Edvin Kurtulus,Halmstads BK,IFK Norrköping,False,3
3,4,Edvin Kurtulus,Halmstads BK,IFK Göteborg,True,4
4,5,Edvin Kurtulus,Halmstads BK,Örebro SK,False,1
5,6,Edvin Kurtulus,Halmstads BK,Mjällby AIF,True,2
6,7,Edvin Kurtulus,Halmstads BK,IF Elfsborg,False,2
7,8,Edvin Kurtulus,Halmstads BK,Degerfors IF,True,7
8,9,Edvin Kurtulus,Halmstads BK,Hammarby,False,3
9,10,Edvin Kurtulus,Halmstads BK,Djurgården,True,7
10,11,Edvin Kurtulus,Halmstads BK,Varbergs BoIS,True,3
11,12,Edvin Kurtulus,Halmstads BK,Östersunds FK,False,9
12,13,Edvin Kurtulus,Halmstads BK,AIK,False,3
13,14,Edvin Kurtulus,Halmstads BK,Malmö FF,True,7
14,15,Edvin Kurtulus,Halmstads BK,Kalmar FF,False,1
15,16,Edvin Kurtulus,Halmstads BK,IFK Norrköping,True,6
0,1,Isac Larsson,Halmstads BK,BK Häcken,True,0
1,2,Isac Larsson,Halmstads BK,IK Sirius,False,0
2,3,Isac Larsson,Halmstads BK,IFK Norrköping,False,0
3,4,Isac Larsson,Halmstads BK,IFK Göteborg,True,0
4,5,Isac Larsson,Halmstads BK,Örebro SK,False,0
5,6,Isac Larsson,Halmstads BK,Mjällby AIF,True,0
6,7,Isac Larsson,Halmstads BK,IF Elfsborg,False,0
7,8,Isac Larsson,Halmstads BK,Degerfors IF,True,0
8,9,Isac Larsson,Halmstads BK,Hammarby,False,0
9,10,Isac Larsson,Halmstads BK,Djurgården,True,0
10,11,Isac Larsson,Halmstads BK,Varbergs BoIS,True,0
11,12,Isac Larsson,Halmstads BK,Östersunds FK,False,0
12,13,Isac Larsson,Halmstads BK,AIK,False,0
13,14,Isac Larsson,Halmstads BK,Malmö FF,True,0
14,15,Isac Larsson,Halmstads BK,Kalmar FF,False,0
15,16,Isac Larsson,Halmstads BK,IFK Norrköping,True,0
0,1,Joseph Baffo,Halmstads BK,BK Häcken,True,8
1,2,Joseph Baffo,Halmstads BK,IK Sirius,False,3
2,3,Joseph Baffo,Halmstads BK,IFK Norrköping,False,2
3,4,Joseph Baffo,Halmstads BK,IFK Göteborg,True,4
4,5,Joseph Baffo,Halmstads BK,Örebro SK,False,4
5,6,Joseph Baffo,Halmstads BK,Mjällby AIF,True,3
6,7,Joseph Baffo,Halmstads BK,IF Elfsborg,False,2
7,8,Joseph Baffo,Halmstads BK,Degerfors IF,True,7
8,9,Joseph Baffo,Halmstads BK,Hammarby,False,3
9,10,Joseph Baffo,Halmstads BK,Djurgården,True,7
10,11,Joseph Baffo,Halmstads BK,Varbergs BoIS,True,2
11,12,Joseph Baffo,Halmstads BK,Östersunds FK,False,0
12,13,Joseph Baffo,Halmstads BK,AIK,False,3
13,14,Joseph Baffo,Halmstads BK,Malmö FF,True,7
14,15,Joseph Baffo,Halmstads BK,Kalmar FF,False,0
15,16,Joseph Baffo,Halmstads BK,IFK Norrköping,True,2
0,1,Viktor Ljung,Halmstads BK,BK Häcken,True,0
1,2,Viktor Ljung,Halmstads BK,IK Sirius,False,0
2,3,Viktor Ljung,Halmstads BK,IFK Norrköping,False,0
3,4,Viktor Ljung,Halmstads BK,IFK Göteborg,True,0
4,5,Viktor Ljung,Halmstads BK,Örebro SK,False,0
5,6,Viktor Ljung,Halmstads BK,Mjällby AIF,True,0
6,7,Viktor Ljung,Halmstads BK,IF Elfsborg,False,0
7,8,Viktor Ljung,Halmstads BK,Degerfors IF,True,0
8,9,Viktor Ljung,Halmstads BK,Hammarby,False,0
9,10,Viktor Ljung,Halmstads BK,Djurgården,True,0
10,11,Viktor Ljung,Halmstads BK,Varbergs BoIS,True,0
11,12,Viktor Ljung,Halmstads BK,Östersunds FK,False,0
12,13,Viktor Ljung,Halmstads BK,AIK,False,0
13,14,Viktor Ljung,Halmstads BK,Malmö FF,True,0
14,15,Viktor Ljung,Halmstads BK,Kalmar FF,False,0
15,16,Viktor Ljung,Halmstads BK,IFK Norrköping,True,0
0,1,Dusan Djuric,Halmstads BK,BK Häcken,True,0
1,2,Dusan Djuric,Halmstads BK,IK Sirius,False,0
2,3,Dusan Djuric,Halmstads BK,IFK Norrköping,False,0
3,4,Dusan Djuric,Halmstads BK,IFK Göteborg,True,0
4,5,Dusan Djuric,Halmstads BK,Örebro SK,False,0
5,6,Dusan Djuric,Halmstads BK,Mjällby AIF,True,0
6,7,Dusan Djuric,Halmstads BK,IF Elfsborg,False,0
7,8,Dusan Djuric,Halmstads BK,Degerfors IF,True,0
8,9,Dusan Djuric,Halmstads BK,Hammarby,False,0
9,10,Dusan Djuric,Halmstads BK,Djurgården,True,0
10,11,Dusan Djuric,Halmstads BK,Varbergs BoIS,True,1
11,12,Dusan Djuric,Halmstads BK,Östersunds FK,False,0
12,13,Dusan Djuric,Halmstads BK,AIK,False,0
13,14,Dusan Djuric,Halmstads BK,Malmö FF,True,0
14,15,Dusan Djuric,Halmstads BK,Kalmar FF,False,0
15,16,Dusan Djuric,Halmstads BK,IFK Norrköping,True,0
0,1,Emil Tot Wikström,Halmstads BK,BK Häcken,True,1
1,2,Emil Tot Wikström,Halmstads BK,IK Sirius,False,0
2,3,Emil Tot Wikström,Halmstads BK,IFK Norrköping,False,1
3,4,Emil Tot Wikström,Halmstads BK,IFK Göteborg,True,3
4,5,Emil Tot Wikström,Halmstads BK,Örebro SK,False,2
5,6,Emil Tot Wikström,Halmstads BK,Mjällby AIF,True,3
6,7,Emil Tot Wikström,Halmstads BK,IF Elfsborg,False,4
7,8,Emil Tot Wikström,Halmstads BK,Degerfors IF,True,1
8,9,Emil Tot Wikström,Halmstads BK,Hammarby,False,1
9,10,Emil Tot Wikström,Halmstads BK,Djurgården,True,1
10,11,Emil Tot Wikström,Halmstads BK,Varbergs BoIS,True,1
11,12,Emil Tot Wikström,Halmstads BK,Östersunds FK,False,1
12,13,Emil Tot Wikström,Halmstads BK,AIK,False,1
13,14,Emil Tot Wikström,Halmstads BK,Malmö FF,True,4
14,15,Emil Tot Wikström,Halmstads BK,Kalmar FF,False,3
15,16,Emil Tot Wikström,Halmstads BK,IFK Norrköping,True,3
0,1,Erik Ahlstrand,Halmstads BK,BK Häcken,True,0
1,2,Erik Ahlstrand,Halmstads BK,IK Sirius,False,1
2,3,Erik Ahlstrand,Halmstads BK,IFK Norrköping,False,0
3,4,Erik Ahlstrand,Halmstads BK,IFK Göteborg,True,0
4,5,Erik Ahlstrand,Halmstads BK,Örebro SK,False,1
5,6,Erik Ahlstrand,Halmstads BK,Mjällby AIF,True,1
6,7,Erik Ahlstrand,Halmstads BK,IF Elfsborg,False,5
7,8,Erik Ahlstrand,Halmstads BK,Degerfors IF,True,0
8,9,Erik Ahlstrand,Halmstads BK,Hammarby,False,0
9,10,Erik Ahlstrand,Halmstads BK,Djurgården,True,1
10,11,Erik Ahlstrand,Halmstads BK,Varbergs BoIS,True,2
11,12,Erik Ahlstrand,Halmstads BK,Östersunds FK,False,1
12,13,Erik Ahlstrand,Halmstads BK,AIK,False,1
13,14,Erik Ahlstrand,Halmstads BK,Malmö FF,True,1
14,15,Erik Ahlstrand,Halmstads BK,Kalmar FF,False,3
15,16,Erik Ahlstrand,Halmstads BK,IFK Norrköping,True,0
0,1,Joel Allansson,Halmstads BK,BK Häcken,True,3
1,2,Joel Allansson,Halmstads BK,IK Sirius,False,3
2,3,Joel Allansson,Halmstads BK,IFK Norrköping,False,3
3,4,Joel Allansson,Halmstads BK,IFK Göteborg,True,2
4,5,Joel Allansson,Halmstads BK,Örebro SK,False,3
5,6,Joel Allansson,Halmstads BK,Mjällby AIF,True,3
6,7,Joel Allansson,Halmstads BK,IF Elfsborg,False,3
7,8,Joel Allansson,Halmstads BK,Degerfors IF,True,4
8,9,Joel Allansson,Halmstads BK,Hammarby,False,3
9,10,Joel Allansson,Halmstads BK,Djurgården,True,2
10,11,Joel Allansson,Halmstads BK,Varbergs BoIS,True,0
11,12,Joel Allansson,Halmstads BK,Östersunds FK,False,5
12,13,Joel Allansson,Halmstads BK,AIK,False,2
13,14,Joel Allansson,Halmstads BK,Malmö FF,True,4
14,15,Joel Allansson,Halmstads BK,Kalmar FF,False,4
15,16,Joel Allansson,Halmstads BK,IFK Norrköping,True,4
0,1,Jonathan Svedberg,Halmstads BK,BK Häcken,True,0
1,2,Jonathan Svedberg,Halmstads BK,IK Sirius,False,0
2,3,Jonathan Svedberg,Halmstads BK,IFK Norrköping,False,0
3,4,Jonathan Svedberg,Halmstads BK,IFK Göteborg,True,0
4,5,Jonathan Svedberg,Halmstads BK,Örebro SK,False,0
5,6,Jonathan Svedberg,Halmstads BK,Mjällby AIF,True,0
6,7,Jonathan Svedberg,Halmstads BK,IF Elfsborg,False,0
7,8,Jonathan Svedberg,Halmstads BK,Degerfors IF,True,0
8,9,Jonathan Svedberg,Halmstads BK,Hammarby,False,0
9,10,Jonathan Svedberg,Halmstads BK,Djurgården,True,0
10,11,Jonathan Svedberg,Halmstads BK,Varbergs BoIS,True,0
11,12,Jonathan Svedberg,Halmstads BK,Östersunds FK,False,0
12,13,Jonathan Svedberg,Halmstads BK,AIK,False,0
13,14,Jonathan Svedberg,Halmstads BK,Malmö FF,True,0
14,15,Jonathan Svedberg,Halmstads BK,Kalmar FF,False,0
15,16,Jonathan Svedberg,Halmstads BK,IFK Norrköping,True,0
0,1,Samuel Kroon,Halmstads BK,BK Häcken,True,0
1,2,Samuel Kroon,Halmstads BK,IK Sirius,False,0
2,3,Samuel Kroon,Halmstads BK,IFK Norrköping,False,0
3,4,Samuel Kroon,Halmstads BK,IFK Göteborg,True,0
4,5,Samuel Kroon,Halmstads BK,Örebro SK,False,0
5,6,Samuel Kroon,Halmstads BK,Mjällby AIF,True,0
6,7,Samuel Kroon,Halmstads BK,IF Elfsborg,False,0
7,8,Samuel Kroon,Halmstads BK,Degerfors IF,True,0
8,9,Samuel Kroon,Halmstads BK,Hammarby,False,1
9,10,Samuel Kroon,Halmstads BK,Djurgården,True,3
10,11,Samuel Kroon,Halmstads BK,Varbergs BoIS,True,6
11,12,Samuel Kroon,Halmstads BK,Östersunds FK,False,3
12,13,Samuel Kroon,Halmstads BK,AIK,False,3
13,14,Samuel Kroon,Halmstads BK,Malmö FF,True,4
14,15,Samuel Kroon,Halmstads BK,Kalmar FF,False,5
15,16,Samuel Kroon,Halmstads BK,IFK Norrköping,True,4
0,1,Simon Lundevall,Halmstads BK,BK Häcken,True,3
1,2,Simon Lundevall,Halmstads BK,IK Sirius,False,3
2,3,Simon Lundevall,Halmstads BK,IFK Norrköping,False,1
3,4,Simon Lundevall,Halmstads BK,IFK Göteborg,True,1
4,5,Simon Lundevall,Halmstads BK,Örebro SK,False,2
5,6,Simon Lundevall,Halmstads BK,Mjällby AIF,True,0
6,7,Simon Lundevall,Halmstads BK,IF Elfsborg,False,6
7,8,Simon Lundevall,Halmstads BK,Degerfors IF,True,4
8,9,Simon Lundevall,Halmstads BK,Hammarby,False,2
9,10,Simon Lundevall,Halmstads BK,Djurgården,True,2
10,11,Simon Lundevall,Halmstads BK,Varbergs BoIS,True,7
11,12,Simon Lundevall,Halmstads BK,Östersunds FK,False,4
12,13,Simon Lundevall,Halmstads BK,AIK,False,2
13,14,Simon Lundevall,Halmstads BK,Malmö FF,True,0
14,15,Simon Lundevall,Halmstads BK,Kalmar FF,False,1
15,16,Simon Lundevall,Halmstads BK,IFK Norrköping,True,1
0,1,Thomas Boakye,Halmstads BK,BK Häcken,True,7
1,2,Thomas Boakye,Halmstads BK,IK Sirius,False,2
2,3,Thomas Boakye,Halmstads BK,IFK Norrköping,False,6
3,4,Thomas Boakye,Halmstads BK,IFK Göteborg,True,2
4,5,Thomas Boakye,Halmstads BK,Örebro SK,False,5
5,6,Thomas Boakye,Halmstads BK,Mjällby AIF,True,1
6,7,Thomas Boakye,Halmstads BK,IF Elfsborg,False,1
7,8,Thomas Boakye,Halmstads BK,Degerfors IF,True,3
8,9,Thomas Boakye,Halmstads BK,Hammarby,False,3
9,10,Thomas Boakye,Halmstads BK,Djurgården,True,1
10,11,Thomas Boakye,Halmstads BK,Varbergs BoIS,True,-2
11,12,Thomas Boakye,Halmstads BK,Östersunds FK,False,0
12,13,Thomas Boakye,Halmstads BK,AIK,False,0
13,14,Thomas Boakye,Halmstads BK,Malmö FF,True,1
14,15,Thomas Boakye,Halmstads BK,Kalmar FF,False,1
15,16,Thomas Boakye,Halmstads BK,IFK Norrköping,True,1
0,1,Amir Al-Ammari,Halmstads BK,BK Häcken,True,6
1,2,Amir Al-Ammari,Halmstads BK,IK Sirius,False,2
2,3,Amir Al-Ammari,Halmstads BK,IFK Norrköping,False,2
3,4,Amir Al-Ammari,Halmstads BK,IFK Göteborg,True,3
4,5,Amir Al-Ammari,Halmstads BK,Örebro SK,False,3
5,6,Amir Al-Ammari,Halmstads BK,Mjällby AIF,True,3
6,7,Amir Al-Ammari,Halmstads BK,IF Elfsborg,False,6
7,8,Amir Al-Ammari,Halmstads BK,Degerfors IF,True,3
8,9,Amir Al-Ammari,Halmstads BK,Hammarby,False,2
9,10,Amir Al-Ammari,Halmstads BK,Djurgården,True,4
10,11,Amir Al-Ammari,Halmstads BK,Varbergs BoIS,True,3
11,12,Amir Al-Ammari,Halmstads BK,Östersunds FK,False,7
12,13,Amir Al-Ammari,Halmstads BK,AIK,False,2
13,14,Amir Al-Ammari,Halmstads BK,Malmö FF,True,4
14,15,Amir Al-Ammari,Halmstads BK,Kalmar FF,False,0
15,16,Amir Al-Ammari,Halmstads BK,IFK Norrköping,True,6
0,1,Alexander Johansson,Halmstads BK,BK Häcken,True,0
1,2,Alexander Johansson,Halmstads BK,IK Sirius,False,0
2,3,Alexander Johansson,Halmstads BK,IFK Norrköping,False,0
3,4,Alexander Johansson,Halmstads BK,IFK Göteborg,True,0
4,5,Alexander Johansson,Halmstads BK,Örebro SK,False,0
5,6,Alexander Johansson,Halmstads BK,Mjällby AIF,True,0
6,7,Alexander Johansson,Halmstads BK,IF Elfsborg,False,0
7,8,Alexander Johansson,Halmstads BK,Degerfors IF,True,0
8,9,Alexander Johansson,Halmstads BK,Hammarby,False,0
